11-Dec-14,17:43:32.287 7        9c1a atm_tasks::outputdebugtasks, Name: Task 2, Calculated deadline: 2011-12-19 23:00:00
11-Dec-14,17:43:32.287 7        9c1a atm_tasks::outputdebugtasks, Name: Task 3, Calculated deadline: 
11-Dec-14,17:43:32.288 7        9c1a atm_tasks::outputdebugtasks, Name: Task 4, Calculated deadline: 2011-12-20 00:00:00
11-Dec-14,17:43:32.288 7        9c1a atm_tasks::insertTaskToSchedule, Inserting task 1
11-Dec-14,17:43:32.289 1 ****** 9c1a -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 68, Error: errstr: Undefined variable: task, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 68
11-Dec-14,17:43:32.289 7        9c1a ent_dependency::depend_parents, Getting tasks that task  depends on.
11-Dec-14,17:43:32.290 7        9c1a ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:43:32.290 7        9c1a atm_tasks::insertTaskToSchedule, Task added at time position 2011-12-14 17:43:32
11-Dec-14,17:43:32.291 7        9c1a atm_tasks::insertTaskToSchedule, Inserting task 2
11-Dec-14,17:43:32.291 1 ****** 9c1a -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 68, Error: errstr: Undefined variable: task, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 68
11-Dec-14,17:43:32.292 7        9c1a ent_dependency::depend_parents, Getting tasks that task  depends on.
11-Dec-14,17:43:32.293 7        9c1a ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:43:32.293 7        9c1a atm_tasks::insertTaskToSchedule, Task added at time position 2011-12-14 17:43:32
11-Dec-14,17:43:32.294 7        9c1a atm_tasks::insertTaskToSchedule, Inserting task 3
11-Dec-14,17:43:32.294 1 ****** 9c1a -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 68, Error: errstr: Undefined variable: task, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 68
11-Dec-14,17:43:32.294 7        9c1a ent_dependency::depend_parents, Getting tasks that task  depends on.
11-Dec-14,17:43:32.295 7        9c1a ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:43:32.295 7        9c1a atm_tasks::insertTaskToSchedule, Task added at time position 2011-12-14 17:43:32
11-Dec-14,17:43:32.295 7        9c1a atm_tasks::insertTaskToSchedule, Inserting task 4
11-Dec-14,17:43:32.296 1 ****** 9c1a -- file: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php line: 68, Error: errstr: Undefined variable: task, errno: 8, errfile: C:\MyFiles\WebSites\whatdoido\trunk\atm\tasks\atm_tasks.class.php, errline: 68
11-Dec-14,17:43:32.296 7        9c1a ent_dependency::depend_parents, Getting tasks that task  depends on.
11-Dec-14,17:43:32.296 7        9c1a ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:43:32.296 7        9c1a atm_tasks::insertTaskToSchedule, Task added at time position 2011-12-14 17:43:32
11-Dec-14,17:43:54.094 5 **     2df5 sm_debug::write, Index file request: /tasks
11-Dec-14,17:43:54.100 7        2df5 sm_atm::__construct, Starting ATM: atm_tasks, ACP: 
11-Dec-14,17:43:54.101 7        2df5 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:43:54.117 7        2df5 ent_task::getOpenList, Getting open task list: 0, 0, 0, 0
11-Dec-14,17:43:54.118 7        2df5 ent_task::getOpenList, Tasks found: 4
11-Dec-14,17:43:54.118 7        2df5 atm_tasks::outputdebugtasks, Name: Task 1, Calculated deadline: 
11-Dec-14,17:43:54.118 7        2df5 atm_tasks::outputdebugtasks, Name: Task 2, Calculated deadline: 
11-Dec-14,17:43:54.118 7        2df5 atm_tasks::outputdebugtasks, Name: Task 3, Calculated deadline: 
11-Dec-14,17:43:54.119 7        2df5 atm_tasks::outputdebugtasks, Name: Task 4, Calculated deadline: 2011-12-20 00:00:00
11-Dec-14,17:43:54.119 7        2df5 atm_tasks::adjustParentDeadline, Task ID: 1
11-Dec-14,17:43:54.119 7        2df5 atm_tasks::adjustParentDeadline, Task ID: 2
11-Dec-14,17:43:54.119 7        2df5 atm_tasks::adjustParentDeadline, Task ID: 3
11-Dec-14,17:43:54.120 7        2df5 atm_tasks::adjustParentDeadline, Task ID: 4
11-Dec-14,17:43:54.120 7        2df5 ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-14,17:43:54.120 7        2df5 ent_dependency::depend_parents, Tasks found: 1
11-Dec-14,17:43:54.121 7        2df5 atm_tasks::adjustParentDeadline, Setting deadline for task (no deadline before): 1, new deadline: 2011-12-19 23:20:00
11-Dec-14,17:43:54.121 7        2df5 atm_tasks::adjustParentDeadline, Task ID: 1
11-Dec-14,17:43:54.121 7        2df5 ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-14,17:43:54.122 7        2df5 ent_dependency::depend_parents, Tasks found: 1
11-Dec-14,17:43:54.122 7        2df5 atm_tasks::adjustParentDeadline, Setting deadline for task (no deadline before): 2, new deadline: 2011-12-19 23:00:00
11-Dec-14,17:43:54.122 7        2df5 atm_tasks::adjustParentDeadline, Task ID: 2
11-Dec-14,17:43:54.122 7        2df5 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-14,17:43:54.123 7        2df5 ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:43:54.123 7        2df5 atm_tasks::outputdebugtasks, Name: Task 1, Calculated deadline: 2011-12-19 23:20:00
11-Dec-14,17:43:54.123 7        2df5 atm_tasks::outputdebugtasks, Name: Task 2, Calculated deadline: 2011-12-19 23:00:00
11-Dec-14,17:43:54.123 7        2df5 atm_tasks::outputdebugtasks, Name: Task 3, Calculated deadline: 
11-Dec-14,17:43:54.124 7        2df5 atm_tasks::outputdebugtasks, Name: Task 4, Calculated deadline: 2011-12-20 00:00:00
11-Dec-14,17:43:54.124 7        2df5 atm_tasks::insertTaskToSchedule, Inserting task 1
11-Dec-14,17:43:54.124 7        2df5 ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-14,17:43:54.124 7        2df5 ent_dependency::depend_parents, Tasks found: 1
11-Dec-14,17:43:54.125 7        2df5 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-14,17:43:54.125 7        2df5 ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:43:54.125 7        2df5 atm_tasks::insertTaskToSchedule, Task added at time position 2011-12-14 17:43:54
11-Dec-14,17:43:54.126 7        2df5 atm_tasks::insertTaskToSchedule, Inserting task 2
11-Dec-14,17:43:54.126 7        2df5 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-14,17:43:54.126 7        2df5 ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:43:54.126 7        2df5 atm_tasks::insertTaskToSchedule, Task added at time position 2011-12-14 17:43:54
11-Dec-14,17:43:54.127 7        2df5 atm_tasks::insertTaskToSchedule, Inserting task 3
11-Dec-14,17:43:54.127 7        2df5 ent_dependency::depend_parents, Getting tasks that task 3 depends on.
11-Dec-14,17:43:54.127 7        2df5 ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:43:54.127 7        2df5 atm_tasks::insertTaskToSchedule, Task added at time position 2011-12-14 17:43:54
11-Dec-14,17:43:54.128 7        2df5 atm_tasks::insertTaskToSchedule, Inserting task 4
11-Dec-14,17:43:54.128 7        2df5 ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-14,17:43:54.128 7        2df5 ent_dependency::depend_parents, Tasks found: 1
11-Dec-14,17:43:54.129 7        2df5 ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-14,17:43:54.129 7        2df5 ent_dependency::depend_parents, Tasks found: 1
11-Dec-14,17:43:54.129 7        2df5 ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-14,17:43:54.130 7        2df5 ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:43:54.130 7        2df5 atm_tasks::insertTaskToSchedule, Task added at time position 2011-12-14 19:53:54
11-Dec-14,17:46:28.040 5 **     5ecd sm_debug::write, Index file request: /tasks
11-Dec-14,17:46:28.050 7        5ecd sm_atm::__construct, Starting ATM: atm_tasks, ACP: 
11-Dec-14,17:46:28.052 7        5ecd sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:46:28.070 7        5ecd ent_task::getOpenList, Getting open task list: 0, 0, 0, 0
11-Dec-14,17:46:28.071 7        5ecd ent_task::getOpenList, Tasks found: 4
11-Dec-14,17:46:28.071 7        5ecd atm_tasks::outputdebugtasks, Name: Task 1, Calculated deadline: 
11-Dec-14,17:46:28.071 7        5ecd atm_tasks::outputdebugtasks, Name: Task 2, Calculated deadline: 
11-Dec-14,17:46:28.072 7        5ecd atm_tasks::outputdebugtasks, Name: Task 3, Calculated deadline: 
11-Dec-14,17:46:28.072 7        5ecd atm_tasks::outputdebugtasks, Name: Task 4, Calculated deadline: 2011-12-20 00:00:00
11-Dec-14,17:46:28.072 7        5ecd atm_tasks::adjustParentDeadline, Task ID: 1
11-Dec-14,17:46:28.072 7        5ecd atm_tasks::adjustParentDeadline, Task ID: 2
11-Dec-14,17:46:28.072 7        5ecd atm_tasks::adjustParentDeadline, Task ID: 3
11-Dec-14,17:46:28.073 7        5ecd atm_tasks::adjustParentDeadline, Task ID: 4
11-Dec-14,17:46:28.073 7        5ecd ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-14,17:46:28.074 7        5ecd ent_dependency::depend_parents, Tasks found: 1
11-Dec-14,17:46:28.074 7        5ecd atm_tasks::adjustParentDeadline, Setting deadline for task (no deadline before): 1, new deadline: 2011-12-19 23:20:00
11-Dec-14,17:46:28.074 7        5ecd atm_tasks::adjustParentDeadline, Task ID: 1
11-Dec-14,17:46:28.075 7        5ecd ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-14,17:46:28.075 7        5ecd ent_dependency::depend_parents, Tasks found: 1
11-Dec-14,17:46:28.075 7        5ecd atm_tasks::adjustParentDeadline, Setting deadline for task (no deadline before): 2, new deadline: 2011-12-19 23:00:00
11-Dec-14,17:46:28.076 7        5ecd atm_tasks::adjustParentDeadline, Task ID: 2
11-Dec-14,17:46:28.076 7        5ecd ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-14,17:46:28.076 7        5ecd ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:46:28.076 7        5ecd atm_tasks::outputdebugtasks, Name: Task 1, Calculated deadline: 2011-12-19 23:20:00
11-Dec-14,17:46:28.077 7        5ecd atm_tasks::outputdebugtasks, Name: Task 2, Calculated deadline: 2011-12-19 23:00:00
11-Dec-14,17:46:28.077 7        5ecd atm_tasks::outputdebugtasks, Name: Task 3, Calculated deadline: 
11-Dec-14,17:46:28.077 7        5ecd atm_tasks::outputdebugtasks, Name: Task 4, Calculated deadline: 2011-12-20 00:00:00
11-Dec-14,17:46:28.077 7        5ecd atm_tasks::insertTaskToSchedule, Inserting task 1
11-Dec-14,17:46:28.077 7        5ecd ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-14,17:46:28.078 7        5ecd ent_dependency::depend_parents, Tasks found: 1
11-Dec-14,17:46:28.078 7        5ecd ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-14,17:46:28.079 7        5ecd ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:46:28.079 7        5ecd atm_tasks::insertTaskToSchedule, Task 1 added at time position 2011-12-14 17:46:28
11-Dec-14,17:46:28.079 7        5ecd atm_tasks::insertTaskToSchedule, Inserting task 2
11-Dec-14,17:46:28.079 7        5ecd ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-14,17:46:28.080 7        5ecd ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:46:28.080 7        5ecd atm_tasks::insertTaskToSchedule, Task 2 added at time position 2011-12-14 17:46:28
11-Dec-14,17:46:28.080 7        5ecd atm_tasks::insertTaskToSchedule, Inserting task 3
11-Dec-14,17:46:28.080 7        5ecd ent_dependency::depend_parents, Getting tasks that task 3 depends on.
11-Dec-14,17:46:28.081 7        5ecd ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:46:28.081 7        5ecd atm_tasks::insertTaskToSchedule, Task 3 added at time position 2011-12-14 17:46:28
11-Dec-14,17:46:28.081 7        5ecd atm_tasks::insertTaskToSchedule, Inserting task 4
11-Dec-14,17:46:28.081 7        5ecd ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-14,17:46:28.082 7        5ecd ent_dependency::depend_parents, Tasks found: 1
11-Dec-14,17:46:28.082 7        5ecd ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-14,17:46:28.083 7        5ecd ent_dependency::depend_parents, Tasks found: 1
11-Dec-14,17:46:28.083 7        5ecd ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-14,17:46:28.083 7        5ecd ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:46:28.083 7        5ecd atm_tasks::insertTaskToSchedule, Task 4 added at time position 2011-12-14 19:56:28
11-Dec-14,17:47:38.367 5 **     5f55 sm_debug::write, Index file request: /
11-Dec-14,17:47:38.375 7        5f55 sm_atm::__construct, Starting ATM: atm_default, ACP: 
11-Dec-14,17:47:38.376 7        5f55 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:40.495 5 **     42f3 sm_debug::write, Index file request: /project/tasks?pid=1
11-Dec-14,17:47:40.504 7        42f3 sm_atm::__construct, Starting ATM: atm_project, ACP: tasks
11-Dec-14,17:47:40.505 7        42f3 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:40.733 5 **     6de5 sm_debug::write, Index file request: /task/doLoad?pid=1&relid=R0&catid=C0&user_id=U0&status_id=S0&rtype=ajax
11-Dec-14,17:47:40.743 7        6de5 sm_atm::__construct, Starting ATM: atm_task, ACP: doLoad
11-Dec-14,17:47:40.745 7        6de5 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:40.751 7        6de5 sm_atm::__construct, Running AJAX request
11-Dec-14,17:47:40.751 7        6de5 atm_task::acp_doLoad, Started
11-Dec-14,17:47:40.752 7        6de5 atm_task::acp_doLoad, Getting task list: 1, 0, 0, 0, 0
11-Dec-14,17:47:40.752 7        6de5 atm_task::acp_doLoad, Debug 1
11-Dec-14,17:47:40.755 7        6de5 atm_task::acp_doLoad, Debug 2
11-Dec-14,17:47:40.755 7        6de5 atm_task::acp_doLoad, Debug 3: 0
11-Dec-14,17:47:40.756 7        6de5 ent_task::getList, Getting task list: 1, 0, 0, 0, 0
11-Dec-14,17:47:40.757 7        6de5 ent_task::getList, Tasks found: 4
11-Dec-14,17:47:40.758 7        6de5 atm_task::acp_doLoad, Debug 4
11-Dec-14,17:47:40.758 7        6de5 atm_task::acp_doLoad, Debug 5: maxMinIdx = 1
11-Dec-14,17:47:40.758 7        6de5 atm_task::acp_doLoad, Debug 6
11-Dec-14,17:47:40.758 7        6de5 atm_task::acp_doLoad, Debug 7: key=1: AA
11-Dec-14,17:47:42.503 5 **     905c sm_debug::write, Index file request: /task/view?tid=4&pid=1
11-Dec-14,17:47:42.513 7        905c sm_atm::__construct, Starting ATM: atm_task, ACP: view
11-Dec-14,17:47:42.514 7        905c sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:42.525 7        905c ent_dependency::depend_parents, Getting tasks that task 4 depends on.
11-Dec-14,17:47:42.525 7        905c ent_dependency::depend_parents, Tasks found: 1
11-Dec-14,17:47:42.526 7        905c ent_task::getOpenList, Getting open task list: 1, 0, 0, 0
11-Dec-14,17:47:42.527 7        905c ent_task::getOpenList, Tasks found: 4
11-Dec-14,17:47:46.809 5 **     9408 sm_debug::write, Index file request: /project/tasks?pid=1
11-Dec-14,17:47:46.817 7        9408 sm_atm::__construct, Starting ATM: atm_project, ACP: tasks
11-Dec-14,17:47:46.818 7        9408 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:47.061 5 **     0845 sm_debug::write, Index file request: /task/doLoad?pid=1&relid=R0&catid=C0&user_id=U0&status_id=S0&rtype=ajax
11-Dec-14,17:47:47.070 7        0845 sm_atm::__construct, Starting ATM: atm_task, ACP: doLoad
11-Dec-14,17:47:47.072 7        0845 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:47.078 7        0845 sm_atm::__construct, Running AJAX request
11-Dec-14,17:47:47.079 7        0845 atm_task::acp_doLoad, Started
11-Dec-14,17:47:47.079 7        0845 atm_task::acp_doLoad, Getting task list: 1, 0, 0, 0, 0
11-Dec-14,17:47:47.080 7        0845 atm_task::acp_doLoad, Debug 1
11-Dec-14,17:47:47.083 7        0845 atm_task::acp_doLoad, Debug 2
11-Dec-14,17:47:47.084 7        0845 atm_task::acp_doLoad, Debug 3: 0
11-Dec-14,17:47:47.085 7        0845 ent_task::getList, Getting task list: 1, 0, 0, 0, 0
11-Dec-14,17:47:47.086 7        0845 ent_task::getList, Tasks found: 4
11-Dec-14,17:47:47.087 7        0845 atm_task::acp_doLoad, Debug 4
11-Dec-14,17:47:47.087 7        0845 atm_task::acp_doLoad, Debug 5: maxMinIdx = 1
11-Dec-14,17:47:47.088 7        0845 atm_task::acp_doLoad, Debug 6
11-Dec-14,17:47:47.088 7        0845 atm_task::acp_doLoad, Debug 7: key=1: AA
11-Dec-14,17:47:48.501 5 **     e6a5 sm_debug::write, Index file request: /task/view?tid=1&pid=1
11-Dec-14,17:47:48.506 7        e6a5 sm_atm::__construct, Starting ATM: atm_task, ACP: view
11-Dec-14,17:47:48.507 7        e6a5 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:48.524 7        e6a5 ent_dependency::depend_parents, Getting tasks that task 1 depends on.
11-Dec-14,17:47:48.525 7        e6a5 ent_dependency::depend_parents, Tasks found: 1
11-Dec-14,17:47:48.526 7        e6a5 ent_task::getOpenList, Getting open task list: 1, 0, 0, 0
11-Dec-14,17:47:48.527 7        e6a5 ent_task::getOpenList, Tasks found: 4
11-Dec-14,17:47:51.024 5 **     c0d5 sm_debug::write, Index file request: /project/tasks?pid=1
11-Dec-14,17:47:51.032 7        c0d5 sm_atm::__construct, Starting ATM: atm_project, ACP: tasks
11-Dec-14,17:47:51.033 7        c0d5 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:51.278 5 **     b599 sm_debug::write, Index file request: /task/doLoad?pid=1&relid=R0&catid=C0&user_id=U0&status_id=S0&rtype=ajax
11-Dec-14,17:47:51.288 7        b599 sm_atm::__construct, Starting ATM: atm_task, ACP: doLoad
11-Dec-14,17:47:51.290 7        b599 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:51.305 7        b599 sm_atm::__construct, Running AJAX request
11-Dec-14,17:47:51.306 7        b599 atm_task::acp_doLoad, Started
11-Dec-14,17:47:51.306 7        b599 atm_task::acp_doLoad, Getting task list: 1, 0, 0, 0, 0
11-Dec-14,17:47:51.307 7        b599 atm_task::acp_doLoad, Debug 1
11-Dec-14,17:47:51.310 7        b599 atm_task::acp_doLoad, Debug 2
11-Dec-14,17:47:51.311 7        b599 atm_task::acp_doLoad, Debug 3: 0
11-Dec-14,17:47:51.313 7        b599 ent_task::getList, Getting task list: 1, 0, 0, 0, 0
11-Dec-14,17:47:51.314 7        b599 ent_task::getList, Tasks found: 4
11-Dec-14,17:47:51.316 7        b599 atm_task::acp_doLoad, Debug 4
11-Dec-14,17:47:51.317 7        b599 atm_task::acp_doLoad, Debug 5: maxMinIdx = 1
11-Dec-14,17:47:51.317 7        b599 atm_task::acp_doLoad, Debug 6
11-Dec-14,17:47:51.317 7        b599 atm_task::acp_doLoad, Debug 7: key=1: AA
11-Dec-14,17:47:52.239 5 **     6e5b sm_debug::write, Index file request: /task/view?tid=2&pid=1
11-Dec-14,17:47:52.249 7        6e5b sm_atm::__construct, Starting ATM: atm_task, ACP: view
11-Dec-14,17:47:52.250 7        6e5b sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:52.261 7        6e5b ent_dependency::depend_parents, Getting tasks that task 2 depends on.
11-Dec-14,17:47:52.262 7        6e5b ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:47:52.262 7        6e5b ent_task::getOpenList, Getting open task list: 1, 0, 0, 0
11-Dec-14,17:47:52.264 7        6e5b ent_task::getOpenList, Tasks found: 4
11-Dec-14,17:47:53.488 5 **     7744 sm_debug::write, Index file request: /project/tasks?pid=1
11-Dec-14,17:47:53.496 7        7744 sm_atm::__construct, Starting ATM: atm_project, ACP: tasks
11-Dec-14,17:47:53.497 7        7744 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:53.803 5 **     86fa sm_debug::write, Index file request: /task/doLoad?pid=1&relid=R0&catid=C0&user_id=U0&status_id=S0&rtype=ajax
11-Dec-14,17:47:53.809 7        86fa sm_atm::__construct, Starting ATM: atm_task, ACP: doLoad
11-Dec-14,17:47:53.810 7        86fa sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:53.814 7        86fa sm_atm::__construct, Running AJAX request
11-Dec-14,17:47:53.814 7        86fa atm_task::acp_doLoad, Started
11-Dec-14,17:47:53.814 7        86fa atm_task::acp_doLoad, Getting task list: 1, 0, 0, 0, 0
11-Dec-14,17:47:53.815 7        86fa atm_task::acp_doLoad, Debug 1
11-Dec-14,17:47:53.817 7        86fa atm_task::acp_doLoad, Debug 2
11-Dec-14,17:47:53.817 7        86fa atm_task::acp_doLoad, Debug 3: 0
11-Dec-14,17:47:53.818 7        86fa ent_task::getList, Getting task list: 1, 0, 0, 0, 0
11-Dec-14,17:47:53.819 7        86fa ent_task::getList, Tasks found: 4
11-Dec-14,17:47:53.821 7        86fa atm_task::acp_doLoad, Debug 4
11-Dec-14,17:47:53.821 7        86fa atm_task::acp_doLoad, Debug 5: maxMinIdx = 1
11-Dec-14,17:47:53.821 7        86fa atm_task::acp_doLoad, Debug 6
11-Dec-14,17:47:53.822 7        86fa atm_task::acp_doLoad, Debug 7: key=1: AA
11-Dec-14,17:47:54.647 5 **     2305 sm_debug::write, Index file request: /task/view?tid=3&pid=1
11-Dec-14,17:47:54.657 7        2305 sm_atm::__construct, Starting ATM: atm_task, ACP: view
11-Dec-14,17:47:54.658 7        2305 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:54.669 7        2305 ent_dependency::depend_parents, Getting tasks that task 3 depends on.
11-Dec-14,17:47:54.670 7        2305 ent_dependency::depend_parents, Tasks found: 0
11-Dec-14,17:47:54.670 7        2305 ent_task::getOpenList, Getting open task list: 1, 0, 0, 0
11-Dec-14,17:47:54.671 7        2305 ent_task::getOpenList, Tasks found: 4
11-Dec-14,17:47:56.120 5 **     2067 sm_debug::write, Index file request: /project/tasks?pid=1
11-Dec-14,17:47:56.128 7        2067 sm_atm::__construct, Starting ATM: atm_project, ACP: tasks
11-Dec-14,17:47:56.130 7        2067 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:56.375 5 **     6772 sm_debug::write, Index file request: /task/doLoad?pid=1&relid=R0&catid=C0&user_id=U0&status_id=S0&rtype=ajax
11-Dec-14,17:47:56.385 7        6772 sm_atm::__construct, Starting ATM: atm_task, ACP: doLoad
11-Dec-14,17:47:56.387 7        6772 sm_sess::_open, save_path = C:\MyFiles\WebSites\whatdoido/sessions
11-Dec-14,17:47:56.402 7        6772 sm_atm::__construct, Running AJAX request
11-Dec-14,17:47:56.402 7        6772 atm_task::acp_doLoad, Started
11-Dec-14,17:47:56.403 7        6772 atm_task::acp_doLoad, Getting task list: 1, 0, 0, 0, 0
11-Dec-14,17:47:56.403 7        6772 atm_task::acp_doLoad, Debug 1
11-Dec-14,17:47:56.406 7        6772 atm_task::acp_doLoad, Debug 2
11-Dec-14,17:47:56.407 7        6772 atm_task::acp_doLoad, Debug 3: 0
11-Dec-14,17:47:56.409 7        6772 ent_task::getList, Getting task list: 1, 0, 0, 0, 0
11-Dec-14,17:47:56.410 7        6772 ent_task::getList, Tasks found: 4
11-Dec-14,17:47:56.412 7        6772 atm_task::acp_doLoad, Debug 4
11-Dec-14,17:47:56.412 7        6772 atm_task::acp_doLoad, Debug 5: maxMinIdx = 1
11-Dec-14,17:47:56.413 7        6772 atm_task::acp_doLoad, Debug 6
11-Dec-14,17:47:56.413 7        6772 atm_task::acp_doLoad, Debug 7: key=1: AA
11-Dec-14,17:47:57.494 5 **     37e9 sm_debug::write, Index file request: /
11-Dec-14,17:47:57.502 7        37e9 sm_atm::__construct, Starting ATM: atm_default, ACP: 
