11-Dec-21,18:31:52.511 7        5cde atm_tasks::insertTaskToSchedule,   2 start time = 2011-12-21 18:51:52, duration = 00:50
11-Dec-21,18:31:52.511 7        5cde atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-21 19:41:52, duration = 00:20
11-Dec-21,18:31:52.511 7        5cde atm_tasks::insertTaskToSchedule,   10 start time = 2011-12-21 20:01:52, duration = 01:00
11-Dec-21,18:31:52.511 7        5cde atm_tasks::insertTaskToSchedule,   6 start time = 2011-12-21 21:01:52, duration = 00:40
11-Dec-21,18:31:52.512 7        5cde atm_tasks::insertTaskToSchedule,   4 start time = 2011-12-21 21:41:52, duration = 00:40
11-Dec-21,18:31:52.512 7        5cde atm_tasks::insertTaskToSchedule,   3 start time = 2011-12-21 22:21:52, duration = 01:00
11-Dec-21,18:31:52.512 7        5cde atm_tasks::insertTaskToSchedule, Inserting task 11
11-Dec-21,18:31:52.512 7        5cde ent_dependency::depend_parents, Getting tasks that task 11 depends on.
11-Dec-21,18:31:52.513 7        5cde ent_dependency::depend_parents, Tasks found: 0
11-Dec-21,18:31:52.513 7        5cde ent_dependency::depend_children, Getting children of 11
11-Dec-21,18:31:52.513 7        5cde ent_dependency::depend_children, Tasks found: 0
11-Dec-21,18:31:52.514 7        5cde atm_tasks::insertTaskToSchedule, Skipping all tasks until 2011-12-22 19:00:00
11-Dec-21,18:31:52.514 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 5
11-Dec-21,18:31:52.514 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 2
11-Dec-21,18:31:52.514 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 1
11-Dec-21,18:31:52.515 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 10
11-Dec-21,18:31:52.515 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 6
11-Dec-21,18:31:52.515 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 4
11-Dec-21,18:31:52.515 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 3
11-Dec-21,18:31:52.515 7        5cde atm_tasks::insertTaskToSchedule, Adding delay to match task 11 liveline. Delay length = 70688 seconds
11-Dec-21,18:31:52.516 7        5cde atm_tasks::insertTaskToSchedule, Delay timest = 19:00:08
11-Dec-21,18:31:52.516 7        5cde atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 0
11-Dec-21,18:31:52.516 7        5cde atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-21,18:31:52.516 7        5cde atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-21,18:31:52.516 7        5cde atm_tasks::calculateActualTimes, Task 5 duration: 1200 s
11-Dec-21,18:31:52.517 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324510312
11-Dec-21,18:31:52.517 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-21,18:31:52.517 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324511512 = 2011-12-21 18:51:52
11-Dec-21,18:31:52.517 7        5cde atm_tasks::calculateActualTimes, Task 5 start time: 18:31:52
11-Dec-21,18:31:52.517 7        5cde atm_tasks::calculateActualTimes, Task 5 end time: 18:51:52
11-Dec-21,18:31:52.518 7        5cde atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-21,18:31:52.518 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324511512
11-Dec-21,18:31:52.518 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-21,18:31:52.518 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324514512 = 2011-12-21 19:41:52
11-Dec-21,18:31:52.518 7        5cde atm_tasks::calculateActualTimes, Task 2 start time: 18:51:52
11-Dec-21,18:31:52.519 7        5cde atm_tasks::calculateActualTimes, Task 2 end time: 19:41:52
11-Dec-21,18:31:52.519 7        5cde atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-21,18:31:52.519 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324514512
11-Dec-21,18:31:52.519 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-21,18:31:52.519 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324515712 = 2011-12-21 20:01:52
11-Dec-21,18:31:52.520 7        5cde atm_tasks::calculateActualTimes, Task 1 start time: 19:41:52
11-Dec-21,18:31:52.520 7        5cde atm_tasks::calculateActualTimes, Task 1 end time: 20:01:52
11-Dec-21,18:31:52.520 7        5cde atm_tasks::calculateActualTimes, Task 10 duration: 3600 s
11-Dec-21,18:31:52.520 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324515712
11-Dec-21,18:31:52.520 7        5cde atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-21,18:31:52.521 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324519312 = 2011-12-21 21:01:52
11-Dec-21,18:31:52.521 7        5cde atm_tasks::calculateActualTimes, Task 10 start time: 20:01:52
11-Dec-21,18:31:52.521 7        5cde atm_tasks::calculateActualTimes, Task 10 end time: 21:01:52
11-Dec-21,18:31:52.521 7        5cde atm_tasks::calculateActualTimes, Task 6 duration: 2400 s
11-Dec-21,18:31:52.521 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324519312
11-Dec-21,18:31:52.522 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-21,18:31:52.522 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324521712 = 2011-12-21 21:41:52
11-Dec-21,18:31:52.522 7        5cde atm_tasks::calculateActualTimes, Task 6 start time: 21:01:52
11-Dec-21,18:31:52.522 7        5cde atm_tasks::calculateActualTimes, Task 6 end time: 21:41:52
11-Dec-21,18:31:52.522 7        5cde atm_tasks::calculateActualTimes, Task 4 duration: 2400 s
11-Dec-21,18:31:52.523 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324521712
11-Dec-21,18:31:52.523 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-21,18:31:52.523 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324524112 = 2011-12-21 22:21:52
11-Dec-21,18:31:52.523 7        5cde atm_tasks::calculateActualTimes, Task 4 start time: 21:41:52
11-Dec-21,18:31:52.523 7        5cde atm_tasks::calculateActualTimes, Task 4 end time: 22:21:52
11-Dec-21,18:31:52.524 7        5cde atm_tasks::calculateActualTimes, Task 3 duration: 3600 s
11-Dec-21,18:31:52.524 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324524112
11-Dec-21,18:31:52.524 7        5cde atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-21,18:31:52.524 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324527712 = 2011-12-21 23:21:52
11-Dec-21,18:31:52.524 7        5cde atm_tasks::calculateActualTimes, Task 3 start time: 22:21:52
11-Dec-21,18:31:52.525 7        5cde atm_tasks::calculateActualTimes, Task 3 end time: 23:21:52
11-Dec-21,18:31:52.525 7        5cde atm_tasks::calculateActualTimes, Task 0 duration: 68408 s
11-Dec-21,18:31:52.525 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324527712
11-Dec-21,18:31:52.525 7        5cde atm_tasks::calculateActualTimes, Timeest = 19:00:08
11-Dec-21,18:31:52.526 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324596120 = 2011-12-22 18:22:00
11-Dec-21,18:31:52.526 7        5cde atm_tasks::calculateActualTimes, Task 0 start time: 23:21:52
11-Dec-21,18:31:52.526 7        5cde atm_tasks::calculateActualTimes, Task 0 end time: 18:22:00
11-Dec-21,18:31:52.526 7        5cde atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-21 18:31:52
11-Dec-21,18:31:52.527 7        5cde atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-22 18:22:00
11-Dec-21,18:31:52.527 7        5cde ent_dependency::depend_children, Getting children of 0
11-Dec-21,18:31:52.527 7        5cde ent_dependency::depend_children, Tasks found: 0
11-Dec-21,18:31:52.527 7        5cde atm_tasks::insertTaskToSchedule, Skip task tree length = 0, insTreeLength = 0
11-Dec-21,18:31:52.528 7        5cde atm_tasks::insertTaskToSchedule, Task 11 added at time position 2011-12-22 18:22:00
11-Dec-21,18:31:52.528 7        5cde atm_tasks::calculateActualTimes, Task 5 duration: 1200 s
11-Dec-21,18:31:52.528 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324510312
11-Dec-21,18:31:52.528 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-21,18:31:52.529 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324511512 = 2011-12-21 18:51:52
11-Dec-21,18:31:52.529 7        5cde atm_tasks::calculateActualTimes, Task 5 start time: 18:31:52
11-Dec-21,18:31:52.529 7        5cde atm_tasks::calculateActualTimes, Task 5 end time: 18:51:52
11-Dec-21,18:31:52.529 7        5cde atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-21,18:31:52.529 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324511512
11-Dec-21,18:31:52.530 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-21,18:31:52.530 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324514512 = 2011-12-21 19:41:52
11-Dec-21,18:31:52.530 7        5cde atm_tasks::calculateActualTimes, Task 2 start time: 18:51:52
11-Dec-21,18:31:52.530 7        5cde atm_tasks::calculateActualTimes, Task 2 end time: 19:41:52
11-Dec-21,18:31:52.530 7        5cde atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-21,18:31:52.531 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324514512
11-Dec-21,18:31:52.531 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-21,18:31:52.531 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324515712 = 2011-12-21 20:01:52
11-Dec-21,18:31:52.531 7        5cde atm_tasks::calculateActualTimes, Task 1 start time: 19:41:52
11-Dec-21,18:31:52.531 7        5cde atm_tasks::calculateActualTimes, Task 1 end time: 20:01:52
11-Dec-21,18:31:52.532 7        5cde atm_tasks::calculateActualTimes, Task 10 duration: 3600 s
11-Dec-21,18:31:52.532 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324515712
11-Dec-21,18:31:52.532 7        5cde atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-21,18:31:52.532 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324519312 = 2011-12-21 21:01:52
11-Dec-21,18:31:52.532 7        5cde atm_tasks::calculateActualTimes, Task 10 start time: 20:01:52
11-Dec-21,18:31:52.533 7        5cde atm_tasks::calculateActualTimes, Task 10 end time: 21:01:52
11-Dec-21,18:31:52.533 7        5cde atm_tasks::calculateActualTimes, Task 6 duration: 2400 s
11-Dec-21,18:31:52.533 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324519312
11-Dec-21,18:31:52.533 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-21,18:31:52.533 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324521712 = 2011-12-21 21:41:52
11-Dec-21,18:31:52.534 7        5cde atm_tasks::calculateActualTimes, Task 6 start time: 21:01:52
11-Dec-21,18:31:52.534 7        5cde atm_tasks::calculateActualTimes, Task 6 end time: 21:41:52
11-Dec-21,18:31:52.534 7        5cde atm_tasks::calculateActualTimes, Task 4 duration: 2400 s
11-Dec-21,18:31:52.534 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324521712
11-Dec-21,18:31:52.534 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-21,18:31:52.535 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324524112 = 2011-12-21 22:21:52
11-Dec-21,18:31:52.535 7        5cde atm_tasks::calculateActualTimes, Task 4 start time: 21:41:52
11-Dec-21,18:31:52.535 7        5cde atm_tasks::calculateActualTimes, Task 4 end time: 22:21:52
11-Dec-21,18:31:52.535 7        5cde atm_tasks::calculateActualTimes, Task 3 duration: 3600 s
11-Dec-21,18:31:52.535 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324524112
11-Dec-21,18:31:52.535 7        5cde atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-21,18:31:52.536 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324527712 = 2011-12-21 23:21:52
11-Dec-21,18:31:52.536 7        5cde atm_tasks::calculateActualTimes, Task 3 start time: 22:21:52
11-Dec-21,18:31:52.536 7        5cde atm_tasks::calculateActualTimes, Task 3 end time: 23:21:52
11-Dec-21,18:31:52.536 7        5cde atm_tasks::calculateActualTimes, Task 0 duration: 68408 s
11-Dec-21,18:31:52.536 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324527712
11-Dec-21,18:31:52.537 7        5cde atm_tasks::calculateActualTimes, Timeest = 19:00:08
11-Dec-21,18:31:52.537 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324596120 = 2011-12-22 18:22:00
11-Dec-21,18:31:52.537 7        5cde atm_tasks::calculateActualTimes, Task 0 start time: 23:21:52
11-Dec-21,18:31:52.537 7        5cde atm_tasks::calculateActualTimes, Task 0 end time: 18:22:00
11-Dec-21,18:31:52.537 7        5cde atm_tasks::calculateActualTimes, Task 11 duration: 3600 s
11-Dec-21,18:31:52.538 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324596120
11-Dec-21,18:31:52.538 7        5cde atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-21,18:31:52.538 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324599720 = 2011-12-22 19:22:00
11-Dec-21,18:31:52.538 7        5cde atm_tasks::calculateActualTimes, Task 11 start time: 18:22:00
11-Dec-21,18:31:52.538 7        5cde atm_tasks::calculateActualTimes, Task 11 end time: 19:22:00
11-Dec-21,18:31:52.539 7        5cde atm_tasks::calculateActualTimes, Task 0 duration: 1200 s
11-Dec-21,18:31:52.539 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324510312
11-Dec-21,18:31:52.539 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:20:00
11-Dec-21,18:31:52.539 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324511512 = 2011-12-21 18:51:52
11-Dec-21,18:31:52.539 7        5cde atm_tasks::calculateActualTimes, Task 0 start time: 18:31:52
11-Dec-21,18:31:52.540 7        5cde atm_tasks::calculateActualTimes, Task 0 end time: 18:51:52
11-Dec-21,18:31:52.540 7        5cde atm_tasks::calculateActualTimes, Task 8 duration: 600 s
11-Dec-21,18:31:52.540 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324511512
11-Dec-21,18:31:52.540 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:10
11-Dec-21,18:31:52.540 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324512112 = 2011-12-21 19:01:52
11-Dec-21,18:31:52.541 7        5cde atm_tasks::calculateActualTimes, Task 8 start time: 18:51:52
11-Dec-21,18:31:52.541 7        5cde atm_tasks::calculateActualTimes, Task 8 end time: 19:01:52
11-Dec-21,18:31:52.541 7        5cde atm_tasks::calculateActualTimes, Task 7 duration: 600 s
11-Dec-21,18:31:52.541 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324512112
11-Dec-21,18:31:52.541 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:10
11-Dec-21,18:31:52.542 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324512712 = 2011-12-21 19:11:52
11-Dec-21,18:31:52.542 7        5cde atm_tasks::calculateActualTimes, Task 7 start time: 19:01:52
11-Dec-21,18:31:52.542 7        5cde atm_tasks::calculateActualTimes, Task 7 end time: 19:11:52
11-Dec-21,18:31:52.542 7        5cde atm_tasks::insertTaskToSchedule, Current schedule for user 1:
11-Dec-21,18:31:52.542 7        5cde atm_tasks::insertTaskToSchedule,   5 start time = 2011-12-21 18:31:52, duration = 00:20
11-Dec-21,18:31:52.543 7        5cde atm_tasks::insertTaskToSchedule,   2 start time = 2011-12-21 18:51:52, duration = 00:50
11-Dec-21,18:31:52.543 7        5cde atm_tasks::insertTaskToSchedule,   1 start time = 2011-12-21 19:41:52, duration = 00:20
11-Dec-21,18:31:52.543 7        5cde atm_tasks::insertTaskToSchedule,   10 start time = 2011-12-21 20:01:52, duration = 01:00
11-Dec-21,18:31:52.543 7        5cde atm_tasks::insertTaskToSchedule,   6 start time = 2011-12-21 21:01:52, duration = 00:40
11-Dec-21,18:31:52.543 7        5cde atm_tasks::insertTaskToSchedule,   4 start time = 2011-12-21 21:41:52, duration = 00:40
11-Dec-21,18:31:52.543 7        5cde atm_tasks::insertTaskToSchedule,   3 start time = 2011-12-21 22:21:52, duration = 01:00
11-Dec-21,18:31:52.544 7        5cde atm_tasks::insertTaskToSchedule,   0 start time = 2011-12-21 23:21:52, duration = 19:00:08
11-Dec-21,18:31:52.544 7        5cde atm_tasks::insertTaskToSchedule,   11 start time = 2011-12-22 18:22:00, duration = 01:00
11-Dec-21,18:31:52.544 7        5cde atm_tasks::insertTaskToSchedule, Inserting task 12
11-Dec-21,18:31:52.544 7        5cde ent_dependency::depend_parents, Getting tasks that task 12 depends on.
11-Dec-21,18:31:52.545 7        5cde ent_dependency::depend_parents, Tasks found: 0
11-Dec-21,18:31:52.545 7        5cde ent_dependency::depend_children, Getting children of 12
11-Dec-21,18:31:52.545 7        5cde ent_dependency::depend_children, Tasks found: 0
11-Dec-21,18:31:52.546 7        5cde atm_tasks::insertTaskToSchedule, Skipping all tasks until 2011-12-23 19:00:00
11-Dec-21,18:31:52.546 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 5
11-Dec-21,18:31:52.546 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 2
11-Dec-21,18:31:52.546 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 1
11-Dec-21,18:31:52.547 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 10
11-Dec-21,18:31:52.547 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 6
11-Dec-21,18:31:52.547 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 4
11-Dec-21,18:31:52.547 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 3
11-Dec-21,18:31:52.548 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 0
11-Dec-21,18:31:52.548 7        5cde atm_tasks::insertTaskToSchedule, Skpping task 11
11-Dec-21,18:31:52.548 7        5cde atm_tasks::insertTaskToSchedule, Adding delay to match task 12 liveline. Delay length = 85080 seconds
11-Dec-21,18:31:52.548 7        5cde atm_tasks::insertTaskToSchedule, Delay timest = 23:00:00
11-Dec-21,18:31:52.548 7        5cde atm_tasks::insertTaskToSchedule, Skipping all parents. Parent count: 0
11-Dec-21,18:31:52.549 7        5cde atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-21,18:31:52.549 7        5cde atm_tasks::insertTaskToSchedule, rightMostParentIdx = -1
11-Dec-21,18:31:52.549 7        5cde atm_tasks::calculateActualTimes, Task 5 duration: 1200 s
11-Dec-21,18:31:52.549 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324510312
11-Dec-21,18:31:52.549 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-21,18:31:52.550 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324511512 = 2011-12-21 18:51:52
11-Dec-21,18:31:52.550 7        5cde atm_tasks::calculateActualTimes, Task 5 start time: 18:31:52
11-Dec-21,18:31:52.550 7        5cde atm_tasks::calculateActualTimes, Task 5 end time: 18:51:52
11-Dec-21,18:31:52.550 7        5cde atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-21,18:31:52.550 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324511512
11-Dec-21,18:31:52.551 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-21,18:31:52.551 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324514512 = 2011-12-21 19:41:52
11-Dec-21,18:31:52.551 7        5cde atm_tasks::calculateActualTimes, Task 2 start time: 18:51:52
11-Dec-21,18:31:52.551 7        5cde atm_tasks::calculateActualTimes, Task 2 end time: 19:41:52
11-Dec-21,18:31:52.551 7        5cde atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-21,18:31:52.552 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324514512
11-Dec-21,18:31:52.552 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-21,18:31:52.552 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324515712 = 2011-12-21 20:01:52
11-Dec-21,18:31:52.552 7        5cde atm_tasks::calculateActualTimes, Task 1 start time: 19:41:52
11-Dec-21,18:31:52.552 7        5cde atm_tasks::calculateActualTimes, Task 1 end time: 20:01:52
11-Dec-21,18:31:52.553 7        5cde atm_tasks::calculateActualTimes, Task 10 duration: 3600 s
11-Dec-21,18:31:52.553 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324515712
11-Dec-21,18:31:52.553 7        5cde atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-21,18:31:52.553 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324519312 = 2011-12-21 21:01:52
11-Dec-21,18:31:52.553 7        5cde atm_tasks::calculateActualTimes, Task 10 start time: 20:01:52
11-Dec-21,18:31:52.554 7        5cde atm_tasks::calculateActualTimes, Task 10 end time: 21:01:52
11-Dec-21,18:31:52.554 7        5cde atm_tasks::calculateActualTimes, Task 6 duration: 2400 s
11-Dec-21,18:31:52.554 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324519312
11-Dec-21,18:31:52.554 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-21,18:31:52.554 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324521712 = 2011-12-21 21:41:52
11-Dec-21,18:31:52.555 7        5cde atm_tasks::calculateActualTimes, Task 6 start time: 21:01:52
11-Dec-21,18:31:52.555 7        5cde atm_tasks::calculateActualTimes, Task 6 end time: 21:41:52
11-Dec-21,18:31:52.555 7        5cde atm_tasks::calculateActualTimes, Task 4 duration: 2400 s
11-Dec-21,18:31:52.555 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324521712
11-Dec-21,18:31:52.555 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:40
11-Dec-21,18:31:52.556 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324524112 = 2011-12-21 22:21:52
11-Dec-21,18:31:52.556 7        5cde atm_tasks::calculateActualTimes, Task 4 start time: 21:41:52
11-Dec-21,18:31:52.556 7        5cde atm_tasks::calculateActualTimes, Task 4 end time: 22:21:52
11-Dec-21,18:31:52.556 7        5cde atm_tasks::calculateActualTimes, Task 3 duration: 3600 s
11-Dec-21,18:31:52.556 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324524112
11-Dec-21,18:31:52.557 7        5cde atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-21,18:31:52.557 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324527712 = 2011-12-21 23:21:52
11-Dec-21,18:31:52.557 7        5cde atm_tasks::calculateActualTimes, Task 3 start time: 22:21:52
11-Dec-21,18:31:52.557 7        5cde atm_tasks::calculateActualTimes, Task 3 end time: 23:21:52
11-Dec-21,18:31:52.558 7        5cde atm_tasks::calculateActualTimes, Task 0 duration: 68408 s
11-Dec-21,18:31:52.558 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324527712
11-Dec-21,18:31:52.558 7        5cde atm_tasks::calculateActualTimes, Timeest = 19:00:08
11-Dec-21,18:31:52.558 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324596120 = 2011-12-22 18:22:00
11-Dec-21,18:31:52.558 7        5cde atm_tasks::calculateActualTimes, Task 0 start time: 23:21:52
11-Dec-21,18:31:52.559 7        5cde atm_tasks::calculateActualTimes, Task 0 end time: 18:22:00
11-Dec-21,18:31:52.559 7        5cde atm_tasks::calculateActualTimes, Task 11 duration: 3600 s
11-Dec-21,18:31:52.559 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324596120
11-Dec-21,18:31:52.559 7        5cde atm_tasks::calculateActualTimes, Timeest = 01:00
11-Dec-21,18:31:52.559 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324599720 = 2011-12-22 19:22:00
11-Dec-21,18:31:52.560 7        5cde atm_tasks::calculateActualTimes, Task 11 start time: 18:22:00
11-Dec-21,18:31:52.560 7        5cde atm_tasks::calculateActualTimes, Task 11 end time: 19:22:00
11-Dec-21,18:31:52.560 7        5cde atm_tasks::calculateActualTimes, Task 0 duration: 82800 s
11-Dec-21,18:31:52.560 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324599720
11-Dec-21,18:31:52.560 7        5cde atm_tasks::calculateActualTimes, Timeest = 23:00:00
11-Dec-21,18:31:52.561 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324682520 = 2011-12-23 18:22:00
11-Dec-21,18:31:52.561 7        5cde atm_tasks::calculateActualTimes, Task 0 start time: 19:22:00
11-Dec-21,18:31:52.561 7        5cde atm_tasks::calculateActualTimes, Task 0 end time: 18:22:00
11-Dec-21,18:31:52.561 7        5cde atm_tasks::insertTaskToSchedule, End of all parents: 2011-12-21 18:31:52
11-Dec-21,18:31:52.562 7        5cde atm_tasks::insertTaskToSchedule, Schedule End time: 2011-12-23 18:22:00
11-Dec-21,18:31:52.562 7        5cde ent_dependency::depend_children, Getting children of 0
11-Dec-21,18:31:52.562 7        5cde ent_dependency::depend_children, Tasks found: 0
11-Dec-21,18:31:52.562 7        5cde atm_tasks::insertTaskToSchedule, Skip task tree length = 0, insTreeLength = 0
11-Dec-21,18:31:52.563 7        5cde atm_tasks::insertTaskToSchedule, Task 12 added at time position 2011-12-23 18:22:00
11-Dec-21,18:31:52.563 7        5cde atm_tasks::calculateActualTimes, Task 5 duration: 1200 s
11-Dec-21,18:31:52.563 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324510312
11-Dec-21,18:31:52.563 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-21,18:31:52.564 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324511512 = 2011-12-21 18:51:52
11-Dec-21,18:31:52.564 7        5cde atm_tasks::calculateActualTimes, Task 5 start time: 18:31:52
11-Dec-21,18:31:52.564 7        5cde atm_tasks::calculateActualTimes, Task 5 end time: 18:51:52
11-Dec-21,18:31:52.564 7        5cde atm_tasks::calculateActualTimes, Task 2 duration: 3000 s
11-Dec-21,18:31:52.564 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324511512
11-Dec-21,18:31:52.565 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:50
11-Dec-21,18:31:52.565 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324514512 = 2011-12-21 19:41:52
11-Dec-21,18:31:52.565 7        5cde atm_tasks::calculateActualTimes, Task 2 start time: 18:51:52
11-Dec-21,18:31:52.565 7        5cde atm_tasks::calculateActualTimes, Task 2 end time: 19:41:52
11-Dec-21,18:31:52.565 7        5cde atm_tasks::calculateActualTimes, Task 1 duration: 1200 s
11-Dec-21,18:31:52.566 7        5cde atm_tasks::calculateActualTimes, Old starttime = 1324514512
11-Dec-21,18:31:52.566 7        5cde atm_tasks::calculateActualTimes, Timeest = 00:20
11-Dec-21,18:31:52.566 7        5cde atm_tasks::calculateActualTimes, New starttime = 1324515712 = 2011-12-21 20:01:52
11-Dec-21,18:31:52.566 7        5cde atm_tasks::calculateActualTimes, Task 1 start time: 19:41:52
11-Dec-21,18:31:52.566 7        5cde atm_tasks::calculateActualTimes, Task 1 end time: 20:01:52
